date,fund,asset,weight
2022-01-03,Combined Minimum Variance,SLB,0.014801271214317025
2022-01-03,Combined Minimum Variance,SO,0.022747338305417905
2022-01-03,Combined Minimum Variance,T,0.021218458446597428
2022-01-03,Combined Minimum Variance,TMUS,0.02061691786868548
2022-01-03,Combined Minimum Variance,TRX-USD,0.0002474050665127179
2022-01-03,Combined Minimum Variance,TTWO,0.022079608716398524
2022-01-03,Combined Minimum Variance,UPS,0.021454901651769154
2022-01-03,Combined Minimum Variance,USB,0.017960832436797802
2022-01-03,Combined Minimum Variance,V,0.019619122602827853
2022-01-03,Combined Minimum Variance,WFC,0.017466637963213964
2022-01-03,Combined Minimum Variance,WMT,0.022784895531207154
2022-01-03,Combined Minimum Variance,XLM-USD,0.0
2022-01-03,Combined Minimum Variance,XOM,0.0176263085283292
2022-01-03,Combined Minimum Variance,XRP-USD,0.0
2022-01-03,Combined Maximum Sharpe,ABBV,0.19486951720955528
2022-01-03,Combined Maximum Sharpe,ABT,0.0223938883808844
2022-01-03,Combined Maximum Sharpe,ADA-USD,0.0
2022-01-03,Combined Maximum Sharpe,ADBE,0.0
2022-01-03,Combined Maximum Sharpe,AEP,2.93756270495662e-17
2022-01-03,Combined Maximum Sharpe,AMD,0.08807270075778195
2022-01-03,Combined Maximum Sharpe,AMGN,0.0
2022-01-03,Combined Maximum Sharpe,AMT,0.0
2022-01-03,Combined Maximum Sharpe,BA,0.0
2022-01-03,Combined Maximum Sharpe,BCH-USD,0.0
2022-01-03,Combined Maximum Sharpe,BTC-USD,0.0
2022-01-03,Combined Maximum Sharpe,CAT,0.0
2022-01-03,Combined Maximum Sharpe,CCI,0.0
2022-01-03,Combined Maximum Sharpe,CMCSA,0.0
2022-01-03,Combined Maximum Sharpe,COP,0.013447482619174557
2022-01-03,Combined Maximum Sharpe,CVX,3.350378113427604e-17
2022-01-03,Combined Maximum Sharpe,D,3.1279447901202437e-16
2022-01-03,Combined Maximum Sharpe,DD,3.4395494264516026e-16
2022-01-03,Combined Maximum Sharpe,DIS,0.0
2022-01-03,Combined Maximum Sharpe,DOW,0.0
2022-01-03,Combined Maximum Sharpe,DUK,2.3031154669365745e-16
2022-01-03,Combined Maximum Sharpe,EA,0.0
2022-01-03,Combined Maximum Sharpe,EOS-USD,0.0
2022-01-03,Combined Maximum Sharpe,ETC-USD,0.0
2022-01-03,Combined Maximum Sharpe,ETH-USD,0.0
2022-01-03,Combined Maximum Sharpe,GE,0.0
2022-01-03,Combined Maximum Sharpe,GILD,3.4118535699609624e-18
2022-01-03,Combined Maximum Sharpe,GS,0.0
2022-01-03,Combined Maximum Sharpe,INTC,0.0
2022-01-03,Combined Maximum Sharpe,KO,4.3291046721911866e-16
2022-01-03,Combined Maximum Sharpe,LTC-USD,0.0
2022-01-03,Combined Maximum Sharpe,MMM,0.0
2022-01-03,Combined Maximum Sharpe,MRK,0.0
2022-01-03,Combined Maximum Sharpe,MS,0.0
2022-01-03,Combined Maximum Sharpe,NEE,0.17098335749482685
2022-01-03,Combined Maximum Sharpe,NEM,4.806952584788281e-16
2022-01-03,Combined Maximum Sharpe,NKE,0.0
2022-01-03,Combined Maximum Sharpe,NUE,0.04138070841583357
2022-01-03,Combined Maximum Sharpe,NVDA,0.0
2022-01-03,Combined Maximum Sharpe,O,0.0
2022-01-03,Combined Maximum Sharpe,OXY,0.0
2022-01-03,Combined Maximum Sharpe,PLD,0.1999999999999946
2022-01-03,Combined Maximum Sharpe,PSA,0.08315448648572761
2022-01-03,Combined Maximum Sharpe,QCOM,0.0
2022-01-03,Combined Maximum Sharpe,SBUX,0.0
2022-01-03,Combined Maximum Sharpe,SHW,0.18569785863621913
2022-01-03,Combined Maximum Sharpe,SLB,0.0
2022-01-03,Combined Maximum Sharpe,SO,0.0
2022-01-03,Combined Maximum Sharpe,T,0.0
2022-01-03,Combined Maximum Sharpe,TMUS,0.0
2022-01-03,Combined Maximum Sharpe,TRX-USD,0.0
2022-01-03,Combined Maximum Sharpe,TTWO,1.2460405217366178e-16
2022-01-03,Combined Maximum Sharpe,UPS,0.0
2022-01-03,Combined Maximum Sharpe,USB,0.0
2022-01-03,Combined Maximum Sharpe,V,0.0
2022-01-03,Combined Maximum Sharpe,WFC,0.0
2022-01-03,Combined Maximum Sharpe,WMT,9.990795942011141e-17
2022-01-03,Combined Maximum Sharpe,XLM-USD,0.0
2022-01-03,Combined Maximum Sharpe,XOM,0.0
2022-01-03,Combined Maximum Sharpe,XRP-USD,0.0
2022-02-01,Combined Equal Weight,ABBV,0.016666666666666666
2022-02-01,Combined Equal Weight,ABT,0.016666666666666666
2022-02-01,Combined Equal Weight,ADA-USD,0.016666666666666666
2022-02-01,Combined Equal Weight,ADBE,0.016666666666666666
2022-02-01,Combined Equal Weight,AEP,0.016666666666666666
2022-02-01,Combined Equal Weight,AMD,0.016666666666666666
2022-02-01,Combined Equal Weight,AMGN,0.016666666666666666
2022-02-01,Combined Equal Weight,AMT,0.016666666666666666
2022-02-01,Combined Equal Weight,BA,0.016666666666666666
2022-02-01,Combined Equal Weight,BCH-USD,0.016666666666666666
2022-02-01,Combined Equal Weight,BTC-USD,0.016666666666666666
2022-02-01,Combined Equal Weight,CAT,0.016666666666666666
2022-02-01,Combined Equal Weight,CCI,0.016666666666666666
2022-02-01,Combined Equal Weight,CMCSA,0.016666666666666666
2022-02-01,Combined Equal Weight,COP,0.016666666666666666
2022-02-01,Combined Equal Weight,CVX,0.016666666666666666
2022-02-01,Combined Equal Weight,D,0.016666666666666666
2022-02-01,Combined Equal Weight,DD,0.016666666666666666
2022-02-01,Combined Equal Weight,DIS,0.016666666666666666
2022-02-01,Combined Equal Weight,DOW,0.016666666666666666
2022-02-01,Combined Equal Weight,DUK,0.016666666666666666
2022-02-01,Combined Equal Weight,EA,0.016666666666666666
2022-02-01,Combined Equal Weight,EOS-USD,0.016666666666666666
2022-02-01,Combined Equal Weight,ETC-USD,0.016666666666666666
2022-02-01,Combined Equal Weight,ETH-USD,0.016666666666666666
2022-02-01,Combined Equal Weight,GE,0.016666666666666666
2022-02-01,Combined Equal Weight,GILD,0.016666666666666666
2022-02-01,Combined Equal Weight,GS,0.016666666666666666
2022-02-01,Combined Equal Weight,INTC,0.016666666666666666
2022-02-01,Combined Equal Weight,KO,0.016666666666666666
2022-02-01,Combined Equal Weight,LTC-USD,0.016666666666666666
2022-02-01,Combined Equal Weight,MMM,0.016666666666666666
2022-02-01,Combined Equal Weight,MRK,0.016666666666666666
2022-02-01,Combined Equal Weight,MS,0.016666666666666666
2022-02-01,Combined Equal Weight,NEE,0.016666666666666666
2022-02-01,Combined Equal Weight,NEM,0.016666666666666666
2022-02-01,Combined Equal Weight,NKE,0.016666666666666666
2022-02-01,Combined Equal Weight,NUE,0.016666666666666666
2022-02-01,Combined Equal Weight,NVDA,0.016666666666666666
2022-02-01,Combined Equal Weight,O,0.016666666666666666
2022-02-01,Combined Equal Weight,OXY,0.016666666666666666
2022-02-01,Combined Equal Weight,PLD,0.016666666666666666
2022-02-01,Combined Equal Weight,PSA,0.016666666666666666
2022-02-01,Combined Equal Weight,QCOM,0.016666666666666666
2022-02-01,Combined Equal Weight,SBUX,0.016666666666666666
2022-02-01,Combined Equal Weight,SHW,0.016666666666666666
2022-02-01,Combined Equal Weight,SLB,0.016666666666666666
2022-02-01,Combined Equal Weight,SO,0.016666666666666666
2022-02-01,Combined Equal Weight,T,0.016666666666666666
2022-02-01,Combined Equal Weight,TMUS,0.016666666666666666
2022-02-01,Combined Equal Weight,TRX-USD,0.016666666666666666
2022-02-01,Combined Equal Weight,TTWO,0.016666666666666666
2022-02-01,Combined Equal Weight,UPS,0.016666666666666666
2022-02-01,Combined Equal Weight,USB,0.016666666666666666
2022-02-01,Combined Equal Weight,V,0.016666666666666666
2022-02-01,Combined Equal Weight,WFC,0.016666666666666666
2022-02-01,Combined Equal Weight,WMT,0.016666666666666666
2022-02-01,Combined Equal Weight,XLM-USD,0.016666666666666666
2022-02-01,Combined Equal Weight,XOM,0.016666666666666666
2022-02-01,Combined Equal Weight,XRP-USD,0.016666666666666666
2022-02-01,Combined Minimum Variance,ABBV,0.02249016944728286
2022-02-01,Combined Minimum Variance,ABT,0.02274708524449286
2022-02-01,Combined Minimum Variance,ADA-USD,3.284813553694343e-19
2022-02-01,Combined Minimum Variance,ADBE,0.01855629090580524
2022-02-01,Combined Minimum Variance,AEP,0.022890488955218027
2022-02-01,Combined Minimum Variance,AMD,0.014114795464375336
2022-02-01,Combined Minimum Variance,AMGN,0.021043742800892874
2022-02-01,Combined Minimum Variance,AMT,0.020821322041525904
2022-02-01,Combined Minimum Variance,BA,0.01597337411865275
2022-02-01,Combined Minimum Variance,BCH-USD,0.0
2022-02-01,Combined Minimum Variance,BTC-USD,0.005792279962719638
2022-02-01,Combined Minimum Variance,CAT,0.01866537375490569
2022-02-01,Combined Minimum Variance,CCI,0.021166870565433503
2022-02-01,Combined Minimum Variance,CMCSA,0.01963400754924965
2022-02-01,Combined Minimum Variance,COP,0.017356201765531622
2022-02-01,Combined Minimum Variance,CVX,0.02013503929777294
2022-02-01,Combined Minimum Variance,D,0.022808691822007118
2022-02-01,Combined Minimum Variance,DD,0.01792211580368129
2022-02-01,Combined Minimum Variance,DIS,0.018627871154467256
2022-02-01,Combined Minimum Variance,DOW,0.01859796570730361
2022-02-01,Combined Minimum Variance,DUK,0.02315644644833511
2022-02-01,Combined Minimum Variance,EA,0.022501796952702997
2022-02-01,Combined Minimum Variance,EOS-USD,7.783771262673148e-19
2022-02-01,Combined Minimum Variance,ETC-USD,0.0
2022-02-01,Combined Minimum Variance,ETH-USD,2.168404344971009e-19
2022-02-01,Combined Minimum Variance,GE,0.016717930597802435
2022-02-01,Combined Minimum Variance,GILD,0.02330520919607477
2022-02-01,Combined Minimum Variance,GS,0.018439261024320183
2022-02-01,Combined Minimum Variance,INTC,0.019935476540520945
2022-02-01,Combined Minimum Variance,KO,0.022024800998269936
2022-02-01,Combined Minimum Variance,LTC-USD,9.611047445180937e-19
2022-02-01,Combined Minimum Variance,MMM,0.021045636571004566
2022-02-01,Combined Minimum Variance,MRK,0.02246377248994027
2022-02-01,Combined Minimum Variance,MS,0.018978171744545014
2022-02-01,Combined Minimum Variance,NEE,0.02114258093160326
2022-02-01,Combined Minimum Variance,NEM,0.023585602882992492
2022-02-01,Combined Minimum Variance,NKE,0.020274783314790434
2022-02-01,Combined Minimum Variance,NUE,0.017910360065013058
2022-02-01,Combined Minimum Variance,NVDA,0.013054125400870233
2022-02-01,Combined Minimum Variance,O,0.02087994829082409
2022-02-01,Combined Minimum Variance,OXY,0.012175102198716453
2022-02-01,Combined Minimum Variance,PLD,0.020931563275120753
2022-02-01,Combined Minimum Variance,PSA,0.022307949981844263
2022-02-01,Combined Minimum Variance,QCOM,0.018535559077639284
2022-02-01,Combined Minimum Variance,SBUX,0.020644078209736363
2022-02-01,Combined Minimum Variance,SHW,0.021376222528376305
2022-02-01,Combined Minimum Variance,SLB,0.016205641474776034
2022-02-01,Combined Minimum Variance,SO,0.023000342464380916
2022-02-01,Combined Minimum Variance,T,0.0211077139299867
2022-02-01,Combined Minimum Variance,TMUS,0.02005536406662586
2022-02-01,Combined Minimum Variance,TRX-USD,6.505213034913027e-19
2022-02-01,Combined Minimum Variance,TTWO,0.02107908259750389
2022-02-01,Combined Minimum Variance,UPS,0.02094424788603578
2022-02-01,Combined Minimum Variance,USB,0.018475977923899784
2022-02-01,Combined Minimum Variance,V,0.018666296118308383
2022-02-01,Combined Minimum Variance,WFC,0.018127921871732386
2022-02-01,Combined Minimum Variance,WMT,0.02285007165427288
2022-02-01,Combined Minimum Variance,XLM-USD,9.293172533311048e-19
2022-02-01,Combined Minimum Variance,XOM,0.018757274930116117
2022-02-01,Combined Minimum Variance,XRP-USD,8.520138310206177e-19
2022-02-01,Combined Maximum Sharpe,ABBV,0.17631546512442722
2022-02-01,Combined Maximum Sharpe,ABT,0.0
2022-02-01,Combined Maximum Sharpe,ADA-USD,6.1640053937164505e-15
2022-02-01,Combined Maximum Sharpe,ADBE,1.0547652562915858e-15
2022-02-01,Combined Maximum Sharpe,AEP,0.0
2022-02-01,Combined Maximum Sharpe,AMD,0.0
2022-02-01,Combined Maximum Sharpe,AMGN,0.0
2022-02-01,Combined Maximum Sharpe,AMT,2.9090386494901444e-16
2022-02-01,Combined Maximum Sharpe,BA,1.4625245515189287e-15
2022-02-01,Combined Maximum Sharpe,BCH-USD,6.754730858812102e-15
2022-02-01,Combined Maximum Sharpe,BTC-USD,2.1696258876092423e-15
2022-02-01,Combined Maximum Sharpe,CAT,6.441724139120907e-16
2022-02-01,Combined Maximum Sharpe,CCI,0.0
2022-02-01,Combined Maximum Sharpe,CMCSA,4.688899338526538e-16
2022-02-01,Combined Maximum Sharpe,COP,0.19999999999997628
2022-02-01,Combined Maximum Sharpe,CVX,0.14297708384073105
2022-02-01,Combined Maximum Sharpe,D,0.0
2022-02-01,Combined Maximum Sharpe,DD,1.2009533324915884e-16
2022-02-01,Combined Maximum Sharpe,DIS,5.548167832771203e-16
2022-02-01,Combined Maximum Sharpe,DOW,1.3117918826266263e-16
2022-02-01,Combined Maximum Sharpe,DUK,0.0
2022-02-01,Combined Maximum Sharpe,EA,0.0
2022-02-01,Combined Maximum Sharpe,EOS-USD,5.947086448979334e-15
2022-02-01,Combined Maximum Sharpe,ETC-USD,6.5223677562933926e-15
2022-02-01,Combined Maximum Sharpe,ETH-USD,2.446503010016245e-15
2022-02-01,Combined Maximum Sharpe,GE,1.0872418945840687e-15
2022-02-01,Combined Maximum Sharpe,GILD,0.0
2022-02-01,Combined Maximum Sharpe,GS,2.522403198532803e-16
2022-02-01,Combined Maximum Sharpe,INTC,0.0
2022-02-01,Combined Maximum Sharpe,KO,0.0
2022-02-01,Combined Maximum Sharpe,LTC-USD,3.78984217888745e-15
2022-02-01,Combined Maximum Sharpe,MMM,1.6312906798662775e-16
2022-02-01,Combined Maximum Sharpe,MRK,0.0
2022-02-01,Combined Maximum Sharpe,MS,0.0
2022-02-01,Combined Maximum Sharpe,NEE,0.0
2022-02-01,Combined Maximum Sharpe,NEM,0.0
2022-02-01,Combined Maximum Sharpe,NKE,0.0
2022-02-01,Combined Maximum Sharpe,NUE,0.0
2022-02-01,Combined Maximum Sharpe,NVDA,0.0
2022-02-01,Combined Maximum Sharpe,O,0.0
2022-02-01,Combined Maximum Sharpe,OXY,1.0779949497196982e-13
2022-02-01,Combined Maximum Sharpe,PLD,0.19999999999989648
2022-02-01,Combined Maximum Sharpe,PSA,0.11810693618989763
2022-02-01,Combined Maximum Sharpe,QCOM,0.04213628272222699
2022-02-01,Combined Maximum Sharpe,SBUX,3.8183925504730586e-16
2022-02-01,Combined Maximum Sharpe,SHW,0.0
2022-02-01,Combined Maximum Sharpe,SLB,7.13321978946509e-14
2022-02-01,Combined Maximum Sharpe,SO,0.12046423212257346
2022-02-01,Combined Maximum Sharpe,T,0.0
2022-02-01,Combined Maximum Sharpe,TMUS,8.491762719885063e-16
2022-02-01,Combined Maximum Sharpe,TRX-USD,4.735026954096835e-15
2022-02-01,Combined Maximum Sharpe,TTWO,0.0
2022-02-01,Combined Maximum Sharpe,UPS,0.0
2022-02-01,Combined Maximum Sharpe,USB,5.563963508356323e-17
2022-02-01,Combined Maximum Sharpe,V,5.600629755444195e-16
2022-02-01,Combined Maximum Sharpe,WFC,2.282933488716769e-14
2022-02-01,Combined Maximum Sharpe,WMT,0.0
2022-02-01,Combined Maximum Sharpe,XLM-USD,3.875029357973311e-15
2022-02-01,Combined Maximum Sharpe,XOM,1.494036758525339e-14
2022-02-01,Combined Maximum Sharpe,XRP-USD,3.8761776051967784e-15
2022-03-01,Combined Equal Weight,ABBV,0.016666666666666666
2022-03-01,Combined Equal Weight,ABT,0.016666666666666666
2022-03-01,Combined Equal Weight,ADA-USD,0.016666666666666666
2022-03-01,Combined Equal Weight,ADBE,0.016666666666666666
2022-03-01,Combined Equal Weight,AEP,0.016666666666666666
2022-03-01,Combined Equal Weight,AMD,0.016666666666666666
2022-03-01,Combined Equal Weight,AMGN,0.016666666666666666
2022-03-01,Combined Equal Weight,AMT,0.016666666666666666
2022-03-01,Combined Equal Weight,BA,0.016666666666666666
2022-03-01,Combined Equal Weight,BCH-USD,0.016666666666666666
2022-03-01,Combined Equal Weight,BTC-USD,0.016666666666666666
2022-03-01,Combined Equal Weight,CAT,0.016666666666666666
2022-03-01,Combined Equal Weight,CCI,0.016666666666666666
2022-03-01,Combined Equal Weight,CMCSA,0.016666666666666666
2022-03-01,Combined Equal Weight,COP,0.016666666666666666
2022-03-01,Combined Equal Weight,CVX,0.016666666666666666
2022-03-01,Combined Equal Weight,D,0.016666666666666666
2022-03-01,Combined Equal Weight,DD,0.016666666666666666
2022-03-01,Combined Equal Weight,DIS,0.016666666666666666
2022-03-01,Combined Equal Weight,DOW,0.016666666666666666
2022-03-01,Combined Equal Weight,DUK,0.016666666666666666
2022-03-01,Combined Equal Weight,EA,0.016666666666666666
2022-03-01,Combined Equal Weight,EOS-USD,0.016666666666666666
2022-03-01,Combined Equal Weight,ETC-USD,0.016666666666666666
2022-03-01,Combined Equal Weight,ETH-USD,0.016666666666666666
2022-03-01,Combined Equal Weight,GE,0.016666666666666666
2022-03-01,Combined Equal Weight,GILD,0.016666666666666666
2022-03-01,Combined Equal Weight,GS,0.016666666666666666
2022-03-01,Combined Equal Weight,INTC,0.016666666666666666
2022-03-01,Combined Equal Weight,KO,0.016666666666666666
2022-03-01,Combined Equal Weight,LTC-USD,0.016666666666666666
2022-03-01,Combined Equal Weight,MMM,0.016666666666666666
2022-03-01,Combined Equal Weight,MRK,0.016666666666666666
2022-03-01,Combined Equal Weight,MS,0.016666666666666666
2022-03-01,Combined Equal Weight,NEE,0.016666666666666666
2022-03-01,Combined Equal Weight,NEM,0.016666666666666666
2022-03-01,Combined Equal Weight,NKE,0.016666666666666666
2022-03-01,Combined Equal Weight,NUE,0.016666666666666666
2022-03-01,Combined Equal Weight,NVDA,0.016666666666666666
2022-03-01,Combined Equal Weight,O,0.016666666666666666
2022-03-01,Combined Equal Weight,OXY,0.016666666666666666
2022-03-01,Combined Equal Weight,PLD,0.016666666666666666
2022-03-01,Combined Equal Weight,PSA,0.016666666666666666
2022-03-01,Combined Equal Weight,QCOM,0.016666666666666666
2022-03-01,Combined Equal Weight,SBUX,0.016666666666666666
2022-03-01,Combined Equal Weight,SHW,0.016666666666666666
2022-03-01,Combined Equal Weight,SLB,0.016666666666666666
2022-03-01,Combined Equal Weight,SO,0.016666666666666666
2022-03-01,Combined Equal Weight,T,0.016666666666666666
2022-03-01,Combined Equal Weight,TMUS,0.016666666666666666
2022-03-01,Combined Equal Weight,TRX-USD,0.016666666666666666
2022-03-01,Combined Equal Weight,TTWO,0.016666666666666666
2022-03-01,Combined Equal Weight,UPS,0.016666666666666666
2022-03-01,Combined Equal Weight,USB,0.016666666666666666
2022-03-01,Combined Equal Weight,V,0.016666666666666666
2022-03-01,Combined Equal Weight,WFC,0.016666666666666666
2022-03-01,Combined Equal Weight,WMT,0.016666666666666666
2022-03-01,Combined Equal Weight,XLM-USD,0.016666666666666666
2022-03-01,Combined Equal Weight,XOM,0.016666666666666666
2022-03-01,Combined Equal Weight,XRP-USD,0.016666666666666666
2022-03-01,Combined Minimum Variance,ABBV,0.022205007842646157
2022-03-01,Combined Minimum Variance,ABT,0.021647915341014994
2022-03-01,Combined Minimum Variance,ADA-USD,0.0
2022-03-01,Combined Minimum Variance,ADBE,0.01765209393885508
2022-03-01,Combined Minimum Variance,AEP,0.022624049778857677
2022-03-01,Combined Minimum Variance,AMD,0.012369797576596332
2022-03-01,Combined Minimum Variance,AMGN,0.0207964262876711
2022-03-01,Combined Minimum Variance,AMT,0.020792524064570946
2022-03-01,Combined Minimum Variance,BA,0.01631733347470332
2022-03-01,Combined Minimum Variance,BCH-USD,0.001367426235157598
2022-03-01,Combined Minimum Variance,BTC-USD,0.005762407116203375
2022-03-01,Combined Minimum Variance,CAT,0.018941324672814563
2022-03-01,Combined Minimum Variance,CCI,0.02080973357923076
2022-03-01,Combined Minimum Variance,CMCSA,0.01932608598387103
2022-03-01,Combined Minimum Variance,COP,0.018158924552570312
2022-03-01,Combined Minimum Variance,CVX,0.02029905593151669
2022-03-01,Combined Minimum Variance,D,0.0227334281324481
